Country Name,Country Code,Series Name,Series Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Latvia,LVA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8039.506366,9044.546392,10081.19186,11060.94272,12278.58484,13913.7883,15859.31539,18236.60921,19573.15539,17023.75492,17706.89451,19248.4194,21290.45959,22639.06834,23815.80006,24972.78609,26721.7262,28673.5634,30877.04193,31883.25911,31482.67971
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,7958852839,8362398702,9557031605,11771975157,14435700533,17003459863,21570076499,31054350978,35854274229,26410909091,23956163077,27474380566,28169902669,30204783462,31386896487,27263090547,28083597512,30483806018,34429023435,34308783825,33707320816
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,4491.641934,4422.389292,4579.459593,4576.387617,4630.790585,4575.107459,4626.853003,5207.792723,6111.327281,7354.953605,7761.641489,7675.30894,7952.151266,7933.23332,7687.759336,7663.920232,7653.73363,7819.60467,8058.444337,7578.172368,4649.547646
Lebanon,LBN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8952.116927,9146.927213,9170.331421,9189.065038,9667.999483,9955.020556,10281.72577,11522.563,12819.01116,14095.5676,14961.73493,14669.41582,14819.59101,14976.78074,15029.27504,15105.95691,15535.50465,16043.0607,16054.36246,15179.58021,12118.57336
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,17260364842,17649751244,19152238806,20082918740,21159827992,21497336499,22022709852,24827355015,29118916106,35399582929,38443907042,39927125961,44035991893,46909335551,48133414840,50065946086,51389318291,53324800959,55276157552,51953744507,31735217785
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,436.4881373,405.6057121,382.1896086,573.6517781,753.3759044,842.812631,904.6061298,846.5423208,889.1342855,874.7298605,1119.843641,1287.269536,1229.636232,1166.911756,1194.575627,1146.064688,1018.931093,1102.94441,1192.48432,1113.37214,875.353433
Lesotho,LSO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1256.2162,1327.577427,1362.290259,1459.110307,1533.171802,1643.78796,1770.654116,1897.23119,2040.728783,2027.403401,2153.154994,2290.128695,2308.929035,2563.068351,2804.178667,3077.397834,2990.283703,2668.291425,2677.436314,2693.198373,2444.078267
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,887295267.9,825706961.2,775780697.7,1157832935,1511236656,1682350935,1800105590,1682016947,1766825413,1740830511,2234731974,2579421686,2477702253,2367113170,2441053176,2359759799,2114323794,2306843529,2514146888,2366213069,1875227642
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,306.8338642,306.7102516,306.4739396,243.0895775,286.0647253,294.8932201,336.1156743,396.6017613,478.3995401,470.9481214,513.4455667,596.8966353,675.0101918,747.8686601,739.911935,721.5810505,740.914906,721.085044,710.2659984,672.3404992,632.9363856
Liberia,LBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,993.4036591,1007.52975,1037.12223,725.3854272,750.1443204,793.4946724,853.7920324,923.51501,967.9457393,987.0081571,1022.056484,1093.54032,1204.516556,1387.421641,1417.829286,1312.462766,1429.792082,1564.197682,1581.039485,1531.920186,1468.358578
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,874000000,906000000,927000000,748000000,897000000,949000000,1119000000,1373000000,1726000000,1768000000,1998000000,2398000000,2791614000,3177198100,3225652000,3227075700,3398419600,3390703400,3422754800,3319596500,3201187800
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,7142.771786,6266.489821,3703.042952,4673.145576,5800.588826,8163.00937,9336.353498,11300.19323,14382.59529,10275.26154,12064.77291,5554.180053,13025.27932,10363.80425,6466.908237,4337.919139,4035.196802,5756.699325,7877.12461,7685.948132,3699.294765
Libya,LBY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,18043.56932,17830.22704,17653.6789,19998.58607,21116.57711,23987.54623,25925.36619,27896.30338,28792.91031,28430.08417,29895.20031,11482.10066,24285.29626,19869.13927,14303.01299,12220.0234,11108.72368,13238.00054,15378.57276,15815.87691,10846.29154
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,38270206950,34110064452,20481889764,26265625000,33122307692,47334148578,54961936663,67516236338,87140405361,63028320702,74773444901,34699395524,81873662519,65502870174,41142722414,27842131480,26197143268,37883243650,52607888718,52091152228,25418916029
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,2483953103,2491822707,2688630823,3070691320,3454362686,3659251526,4000239273,4601299567,5081432924,4504549214,5082366478,5739977477,5456009385,6391735894,6657170923,6268391521,6237264055,6474256119,6839145107,6684443550,..
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,74853.93873,74287.41337,79345.75247,89859.86537,100289.243,105399.2605,114374.2465,130655.637,143264.0594,126096.6104,141192.5347,158130.4575,149010.2249,173030.2083,178864.8519,167313.2663,165642.3863,171253.9643,180366.7152,175813.8756,..
Liechtenstein,LIE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,3293.229979,3525.793632,4141.592702,5499.428989,6700.327192,7854.765279,9230.707981,12285.44705,14944.99665,11820.77616,11987.50841,14376.94786,14367.70942,15729.65247,16551.0182,14263.96458,15008.31324,16885.40739,19186.18128,19575.76848,20232.30204
Lithuania,LTU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8445.899213,9436.054109,10480.72101,12067.67411,13030.36041,14510.53009,16483.85036,19094.64096,20721.0132,18116.73026,20096.7361,22884.82495,24703.68582,26721.57967,28184.47233,28834.42768,30925.17085,33761.87124,36376.18982,38540.78145,38880.54527
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,11524776867,12237388002,14259781159,18781721376,22627507452,26097677572,30183575104,39697891352,47797551588,37388122046,37128694028,43535051482,42927454291,46523420074,48533659592,41435533340,43047309306,47758736932,53750911866,54697379017,56546957475
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,48659.59888,48440.14202,53005.73392,65689.32145,76544.91709,80988.13762,90788.80049,107475.3203,120422.1379,109419.747,110885.9914,119025.0572,112584.6763,120000.1407,123678.7021,105462.0126,106899.2935,110193.2138,117254.7404,113218.7133,116356.158
Luxembourg,LUX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,55117.25648,56125.22945,58575.67927,60196.54351,64692.59707,68787.85475,78878.45775,85109.87945,90970.7212,86875.85377,90361.78309,94475.03023,96636.42664,100925.012,105296.2846,107859.686,113365.1761,114985.8422,116965.5861,117341.9151,117846.1365
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,21230182989,21387533703,23649833332,29667268248,35064843793,37672280120,42910146296,51587401416,58844277702,54467289898,56213985987,61696281326,59776383527,65203276467,68804811898,60071584216,62216885436,65712180343,71285019397,70195715496,73353132794
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,15835.99101,15665.29797,16424.93211,17921.10457,22568.31017,25183.13268,30121.56043,36550.50516,40810.82804,41010.06826,52473.19099,66891.28197,76572.15179,89260.7571,93022.87514,74818.94813,73545.75824,81019.47377,87526.07999,86197.36569,39403.13591
"Macao SAR, China",MAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,34957.44583,35903.61455,38757.91388,42986.67619,54543.39879,59366.39969,67816.20113,78028.46732,80531.39921,80435.59391,99581.13589,120804.8242,134012.0148,153563.911,152856.3411,116298.7296,114893.0153,126144.1041,135551.8079,132654.8967,60895.51564
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,6774193548,6860272608,7371723056,8246521717,10643215078,12160002996,14874147024,18439876056,21027044551,21587740942,28241858489,36845925519,43189526778,51536304808,54903031138,45047964934,45070605746,50440941939,55284360483,55204758070,25586111076
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,293.6071574,334.4416177,319.2163788,368.7972369,284.4877263,319.5374751,338.7511983,438.6555158,536.3514017,467.5397834,471.9592116,531.2654321,518.1528127,541.0659437,530.8610389,467.2354316,475.9555568,515.2933234,523.9459714,522.9895243,471.4914963
Madagascar,MDG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1295.84769,1360.818046,1174.408361,1274.200057,1336.765516,1401.930221,1478.502895,1559.227911,1648.503717,1550.578011,1534.891122,1548.327416,1530.93409,1535.488435,1555.82248,1546.83722,1606.667405,1584.424519,1630.189357,1687.069227,1544.160329
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,4629247091,5438332738,5351701534,6372498720,5064732716,5859269849,6395712392,8524620739,10725137931,9616879571,9982711338,11551819618,11578974888,12423555269,12522957228,11323020829,11848613735,13176313594,13760033097,14104664515,13056079982
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,156.3858168,150.1489426,298.4334104,267.3990119,282.5671076,289.5552148,308.1636182,332.2590946,387.6057212,438.2118568,478.6686885,534.9510502,391.5617052,348.4298737,371.2695217,380.5969877,315.7779871,506.1372944,544.5934354,591.8463896,636.8205368
Malawi,MWI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,965.872951,914.713241,922.2553711,969.2716132,1023.589839,1061.994557,1114.851756,1220.082009,1301.184115,1380.055802,1449.883967,1508.192132,1467.138181,1572.833472,1530.930754,1445.735112,1454.358941,1472.146868,1532.668475,1602.146782,1591.605401
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1743506531,1716502862,3495748398,3208837077,3476094499,3655909664,3998020177,4432937046,5321012192,6191127665,6959655571,8004000737,6028487929,5518880769,6047813437,6373212641,5433040160,8943543677,9880675786,11025357838,12182348213
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,93789736842,92783947368,1.00846E+11,1.10202E+11,1.24749E+11,1.43534E+11,1.62691E+11,1.93548E+11,2.30814E+11,2.02258E+11,2.55017E+11,2.97952E+11,3.14443E+11,3.23277E+11,3.38062E+11,3.01355E+11,3.01255E+11,3.19112E+11,3.58792E+11,3.65276E+11,3.37006E+11
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,4043.662923,3913.429386,4165.726104,4461.847325,4952.213958,5587.02478,6209.126167,7243.456801,8474.587762,7292.494973,9040.568495,10399.37021,10817.43171,10970.1043,11319.06194,9955.242722,9817.78709,10259.30481,11380.08209,11432.823,10412.34898
Malaysia,MYS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12913.17492,12976.67579,13606.05103,14369.82704,15450.04856,16454.21538,17549.60295,18784.48431,19695.07921,19193.19186,20508.75753,21704.74427,22985.80166,23477.99117,24607.66873,24801.88843,25546.12952,26661.50742,28239.50008,29623.40516,27923.68768
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2234.595861,3038.781417,3049.207981,3476.006273,3941.431136,3640.012132,4809.93374,5574.401981,6614.23618,6636.543871,7076.739821,7291.465967,7265.723399,7928.476443,8499.307148,9033.41027,9209.443564,9577.346946,10279.07998,10561.61351,6924.105745
Maldives,MDV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8460.551966,8104.626186,8594.783806,9678.614761,10248.25024,8940.544349,11336.57384,12251.65736,13345.16707,12123.85656,12712.34321,13542.99867,13690.7352,14774.18564,15993.05869,16768.73418,17411.34725,18057.91092,19245.08139,20335.58933,13443.48259
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,624337145.3,870030468.6,897031250,1052121055,1226829563,1163362438,1575200391,1868383461,2271646188,2345294875,2588176055,2774351760,2886170572,3295011382,3697351597,4109424800,4379136462,4754175869,5300962660,5607762625,3742769967
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,270.542236,307.7048595,336.4187392,393.4050091,440.9567771,489.0213369,523.0386031,597.4844576,697.0878685,701.7171134,710.2742494,837.605821,778.6252695,805.0339796,848.279043,751.4728866,780.7235695,830.0215153,894.8047765,879.0431873,862.4530188
Mali,MLI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1134.540845,1299.113231,1320.212365,1422.561686,1437.303131,1528.693782,1594.965013,1639.393681,1693.719715,1731.268439,1787.161674,1826.647557,1763.840251,1812.96622,1915.304472,2032.655872,2189.006622,2246.797421,2338.533676,2419.886841,2347.988174
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2961476518,3468327017,3908139487,4714051055,5454228771,6247496491,6905876385,8156532186,9838404005,10232036863,10689167195,12995113407,12442036265,13242691430,14364937997,13104764334,14026048691,15365714371,17070866299,17280251194,17465392916
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,10432.32812,10402.23337,11289.88984,13669.49712,15197.05671,15888.17232,16723.88418,19485.87119,22205.35681,21083.27715,21799.17426,23155.55479,22527.63676,24771.07658,26754.26845,24921.60368,25741.44606,28250.69777,30672.29224,30186.19596,28423.2002
Malta,MLT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,18355.49679,18510.59845,19599.94143,20929.39549,21545.42519,22306.62287,23320.95984,25059.13771,26523.53269,26649.60413,28722.70219,28973.27086,30243.84131,32295.84734,34344.02179,37455.20487,39887.09949,42644.08044,44268.53387,45888.68813,42461.25371
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,4069515579,4088368978,4470446391,5448415500,6098092551,6416184181,6778324050,7925371475,9090406767,8696366907,9035932122,9638916481,9462238211,10551661177,11626281387,11091434484,11721521913,13221298308,14864712990,15215714309,14647384608
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2272.678016,2389.060707,2515.624045,2457.65454,2431.166018,2471.352046,2537.717206,2646.873996,2704.463554,2662.334015,2846.065542,3046.290071,3181.6247,3246.63025,3185.261354,3199.886846,3490.998389,3672.576783,3793.550983,4073.10983,4129.850998
Marshall Islands,MHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2418.292345,2606.293342,2696.382046,2646.635623,2692.770294,2801.826733,2850.283957,3006.251211,2869.195953,2978.416548,3208.012108,3245.584664,3221.194657,3396.187647,3411.16024,3483.331518,3548.86888,3711.896004,3912.698706,4219.79344,4147.938104
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,115347500,122824000,131738200,131398500,132440200,136559500,141515800,148346700,151898900,149769600,160407100,172188500,180436300,184840400,182142800,183814300,201510900,213204100,221588900,239462200,244462400
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,676.5690224,646.1151155,639.6675829,717.8998676,803.7779156,970.8423607,1259.541505,1357.124285,1579.511548,1389.338533,1610.921603,1879.772472,1815.218939,1892.094,1677.109019,1524.071753,1536.854888,1587.611263,1670.204165,1743.302901,1701.991163
Mauritania,MRT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3041.070225,3000.574666,3005.950733,3183.318166,3328.106401,3621.091556,4290.197487,4196.500159,4142.722344,4058.740888,4092.078814,4225.571262,4262.063697,4481.251842,4295.051489,4200.152563,4700.106262,5108.549132,5318.085954,5569.995262,5390.086099
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1779523344,1746064719,1777058593,2051147607,2362501023,2936019526,3919577286,4346206809,5206444407,4714592493,5628882266,6764635687,6728208836,7223063170,6592537782,6166857629,6398744505,6799075419,7354430040,7889662452,7913680231
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,3929.075495,3856.625227,4018.948897,4793.718179,5388.065784,5282.906022,5695.969327,6574.654338,8030.063005,7318.12641,8000.376432,9197.026972,9291.227619,9637.00265,10153.93822,9260.447303,9681.618567,10484.90836,11208.34382,11097.16898,8627.843157
Mauritius,MUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9027.425526,9459.232146,9696.478908,10386.34681,11058.24331,11536.87669,12406.32643,13407.97742,14353.11306,14902.35421,15698.52215,16653.2438,16963.51124,17866.30682,18488.04679,19229.83549,20701.21897,21415.11611,22741.35132,23836.91689,20530.50523
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,4663313620,4613630623,4841310240,5816553827,6578844486,6488750453,7028803366,8150138757,9990370016,9128843109,10003670690,11518393367,11668685524,12129642296,12803445934,11692287066,12232463656,13259351418,14181951059,14045808843,10920606198
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,7.07907E+11,7.56706E+11,7.72106E+11,7.29336E+11,7.82241E+11,8.77476E+11,9.75387E+11,1.0527E+12,1.10999E+12,9.00045E+11,1.0578E+12,1.18049E+12,1.20109E+12,1.27444E+12,1.31535E+12,1.17187E+12,1.07849E+12,1.15891E+12,1.22241E+12,1.26943E+12,1.07392E+12
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,7157.8145,7544.568723,7593.137345,7075.369643,7484.486399,8277.671564,9068.294218,9642.680517,10016.57121,8002.972178,9271.398396,10203.4213,10241.72783,10725.18359,10928.91601,9616.645558,8744.515559,9287.849587,9686.984927,9950.45008,8329.271313
Mexico,MEX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11089.48999,11136.02191,11187.47696,11488.29563,12090.99121,12657.63767,13812.9014,14297.22139,14924.82161,14547.64458,15255.01905,16520.25922,17162.92737,17373.89746,18056.78981,18301.50047,19323.66587,19721.26098,20096.15665,19863.02723,18444.07305
"Micronesia, Fed. Sts.",FSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2489.3349,2604.778237,2664.007764,2759.362709,2753.530421,2910.624802,3017.914444,3069.227308,3079.901602,3154.914681,3265.534002,3422.355846,3388.224357,3276.424261,3213.907135,3349.524806,3373.957156,3490.130487,3544.00482,3612.097672,3553.316023
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2171.889577,2248.492115,2265.944108,2295.868178,2253.113745,2358.1467,2406.114412,2458.658394,2541.261625,2721.97609,2885.305492,3009.256825,3131.386715,2994.792394,2971.512602,2906.617012,3014.700358,3289.642117,3568.291016,3585.392449,3565.293294
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,233271800,240970900,242517200,245432900,240236000,250281900,253541900,256787200,263145100,280284600,296944100,311301600,327248700,317214400,319271200,316489900,332265200,366666800,401932300,408057100,410083600
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,440.6720307,507.5576584,570.9726454,682.5255088,897.4499588,1034.707058,1183.379211,1531.685476,2111.201495,1899.010117,2437.529978,2942.255949,3045.739874,3322.038436,3328.801449,2732.457113,2880.439281,3509.69345,4230.363037,4491.688827,4547.059721
Moldova,MDA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3083.73543,3351.094251,3678.128467,4004.961,4428.072832,4920.413061,5327.428299,5647.725732,6218.499816,5897.391828,6396.089272,6913.602292,7363.162319,8381.671833,8827.054108,9254.848605,10610.47784,11651.31745,12659.98366,13577.40658,13000.40159
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1288429392,1480673594,1661818168,1980907435,2598249556,2988348836,3408244549,4401189466,6054849885,5439422031,6974960345,8414360656,8709165249,9496684701,9510219299,7745231660,8071480541,9669759987,11456728401,11970233940,11915547263
Monaco,MCO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,82365.49236,83724.46591,90506.85951,108656.8026,123523.4932,124197.2754,134048.6219,169966.3069,185785.7259,154775.3808,150737.8925,169016.1961,157520.2194,177673.7454,189432.37,165989.5051,170028.6557,167517.0597,185978.6093,189487.1471,173688.1894
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2647885849,2718868306,2968987019,3601321065,4137913500,4203084194,4582988333,5867916781,6476490406,5451653237,5367625613,6088808463,5743029680,6555983530,7069616049,6261622101,6472990923,6431314957,7194024563,7383745662,6816219303
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,474.2170943,524.0540084,571.594979,646.192471,797.9777263,998.829388,1334.212724,1632.727582,2136.562402,1714.361827,2643.287083,3757.565415,4351.888461,4366.089537,4158.521471,3875.321675,3658.3903,3687.100003,4156.84697,4404.84583,4060.950518
Mongolia,MNG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3729.2515,3887.617211,4095.956473,4418.138425,4963.617727,5424.230118,5989.659985,6689.462292,7319.096892,7167.246789,7581.546671,8912.873391,10227.53027,10549.89206,11056.29853,10648.27398,10737.48613,11366.30394,12317.44092,13014.1129,12366.94712
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1136896124,1267997934,1396555720,1595297356,1992066808,2523471532,3414055566,4234999823,5623216449,4583850368,7189481824,10409797649,12292770631,12582122604,12226514722,11619892396,11181350461,11480847745,13178094459,14206359007,13312981595
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,1627.072633,1909.598702,2106.635068,2789.159065,3380.165121,3674.617924,4425.678873,5976.394145,7367.751909,6727.107767,6688.4824,7328.932252,6586.721279,7186.429787,7378.345289,6514.272695,7028.936577,7784.06529,8845.914219,8910.650834,7677.152226
Montenegro,MNE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6001.791312,6770.287919,7100.324632,7340.860996,7842.302151,8313.652234,10458.7261,12459.31796,13816.57331,13022.14537,13636.01508,14472.48482,13863.8907,14870.15294,15371.14255,16332.84831,18199.38303,19682.2652,21513.29975,23072.67374,19989.57158
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,984297589.4,1159869246,1284685051,1707710053,2073234418,2257174481,2721903149,3680711744,4545674528,4159330370,4143033276,4544516982,4087725813,4464260489,4587928884,4052913386,4374128319,4844592067,5504166667,5542674317,4769860741
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,38857251336,39459581217,42236836821,52064058834,59626020162,62343022651,68640825481,79041294874,92507257784,92897320376,93216746662,1.0137E+11,98266306615,1.06826E+11,1.10081E+11,1.0118E+11,1.03312E+11,1.09683E+11,1.18096E+11,1.1987E+11,1.14725E+11
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,1334.943464,1339.294077,1416.488396,1725.457466,1952.902534,2018.025547,2196.011276,2499.259938,2890.360715,2866.92411,2839.92612,3046.947854,2912.658275,3121.680081,3171.699192,2875.257985,2896.722196,3035.454433,3226.982794,3235.00066,3058.691689
Morocco,MAR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3579.349953,3878.290438,4014.239165,4281.400389,4553.557135,4793.267028,5250.521676,5516.874271,5886.672112,6107.380271,6332.125667,6712.323178,6702.418324,6916.013032,6609.609108,7024.963089,7113.0046,7312.056779,7625.735753,7865.906524,7369.49263
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,319.3596208,296.2684069,302.5452337,326.0751909,383.2702219,416.8098242,435.3340633,482.1985636,563.6496343,520.4026316,471.9043433,594.5861471,657.6446765,664.0775104,673.969212,589.85905,428.9266729,461.4150941,503.3179252,506.6416391,448.5442807
Mozambique,MOZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,478.3107073,532.5498968,574.1496544,606.7072778,652.7959622,697.4311012,766.2768748,824.4820045,877.5984491,914.7770675,958.9374589,1023.065084,1035.522437,1084.98419,1139.051782,1291.268034,1363.674953,1283.65987,1320.702265,1335.986411,1297.404531
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,5656473652,5398568544,5677003239,6303391144,7631120533,8542070110,9176889070,10450843291,12556195189,11914471497,11104648673,14381552433,16350804543,16974320551,17716084108,15950969019,11936999283,13219084261,14845870051,15384701798,14019446610
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,146.6045788,131.7153072,128.0997081,161.0555236,193.3687658,216.3115014,240.6240142,314.2022942,460.9088892,586.1681802,746.94536,1061.344429,1134.302224,1168.1654,1210.097636,1196.743357,1136.610665,1151.114462,1250.173691,1271.111575,1467.604281
Myanmar,MMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,825.9011327,939.0871838,1054.92519,1202.791835,1392.316768,1617.62678,1874.900364,2151.946475,2421.712967,2676.997561,2960.241215,3224.50102,3547.130653,3782.572595,4009.962562,4105.443377,4031.179736,4224.545031,4575.13099,4940.152499,5123.825603
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,6849321646,6220271055,6110633154,7754647428,9390855298,10588433069,11863016315,15591182545,23013015832,29455165595,37796052939,54118601975,58318677645,60572254371,63264891867,63045306514,60291738935,61449391917,67144726168,68697761477,79852046611
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2185.604115,1950.648536,1808.884899,2621.700395,3464.418226,3739.531717,4059.101348,4405.410399,4212.367197,4295.387143,5394.996712,5806.748246,5942.29274,5392.094938,5469.9014,4896.61526,4546.986688,5367.114674,5588.392864,5009.685904,4179.278066
Namibia,NAM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5202.655657,5293.609718,5550.081021,5806.299468,6593.76264,6861.146129,7442.056205,7911.395037,8129.630071,8067.182886,8499.51964,8958.932313,9341.106683,9735.532643,10467.22804,10633.29442,10427.12176,10171.4215,10329.65502,10227.58262,9298.086814
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,3922247990,3557333364,3349184760,4926471294,6609198833,7248394160,8001779551,8839526452,8607475308,8938868165,11431334447,12523402329,13042007432,12043276397,12435416060,11335179562,10721994677,12895153160,13682062249,12496781720,10619194505
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,4752.175082,6560.27487,9562.667866,9648.495655,10171.48073,8341.012278,9521.042101,10339.38548,11614.66508,11029.73558,10580.26819
Nauru,NRU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,4388.568663,4413.984697,4984.523803,3940.877499,4893.419958,5343.815983,5968.352218,6662.389495,7511.78952,9913.080756,12677.72949,13163.75788,13645.41063,12975.39238,13963.76739,14099.48535,14340.17241
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,47564520.39,66055407.67,96927201.48,98491843.64,104654365.2,86529661.37,99723394.96,109359680.2,124021393.7,118724073.8,114626625.6
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,229.4903926,246.7255581,244.7208435,252.4023518,286.1576726,315.80563,346.9453313,391.3800572,470.455459,478.1732528,592.4012071,799.5833769,804.1416073,823.3598746,844.8531248,901.7496077,899.523581,1048.453755,1178.525932,1194.956876,1155.142854
Nepal,NPL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1354.495236,1426.454374,1428.549476,1491.059047,1581.559069,1666.248458,1752.499798,1838.687648,1967.699829,2055.85227,2169.515359,2288.249337,2505.39181,2702.224963,2947.316487,2996.220462,2989.675006,3565.197807,3864.322124,4119.922339,4008.505516
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,5494252208,6007055042,6050875807,6330473097,7273938315,8130258041,9043715356,10325618017,12545438605,12854985464,16002656434,21621710003,21703106502,22162208956,22731602970,24360795410,24524098184,28971589213,33111525183,34186180695,33657175561
